variable,lambda,kappa
model,0.8285981191980492,0.39479301704317643
model,0.7964892837838458,0.37291112718241903
model,0.85419746968324,0.40840314653520404
model,0.594682608125907,0.3054500368872013
model,0.7261522676626265,0.20417123321532624
model,0.8177773153707526,0.35563354487351173
model,0.7801679872979927,0.35498717848719724
model,0.7341131335039229,0.3211509714554255
model,0.8293711475683321,0.4263924140058288
model,0.8844285739335008,0.38459636119730456
model,0.7561516687395403,0.3190026806039005
model,0.6698916250460005,0.30792126014593435
model,0.6708914006103875,0.2804184878299091
model,0.7689070509122885,0.3449033385908327
model,0.7656692217710517,0.32977519592738835
model,0.7765624364907536,0.3708462779535245
model,0.5491253222706401,0.23405378402868127
model,0.761029661417586,0.34290455789950847
model,0.8925487079941556,0.42346139679197586
model,0.9095257118659396,0.3762481651272485
model,0.5323369726710472,0.28276313449966467
model,0.5106425284516211,0.279582423417463
model,0.4484060260144898,0.23790545070113278
model,0.9493753780975349,0.45759716377808085
model,0.5929867044342052,0.25713392903304266
model,0.4179028877307258,0.20765163562970354
model,0.47656355151825047,0.21936557127538556
model,0.9526201496577997,0.3929826241670738
model,0.6790598158818849,0.25682730031203027
model,0.6813278429839483,0.3127453641858033
model,0.9715347861643161,0.5640354845893343
model,0.5177532297184418,0.19768364781702139
model,0.8685173275917031,0.42441373064522536
model,0.7386300557589592,0.30968656298358616
model,0.7983396073970194,0.2766925427495317
model,0.7402757127574354,0.32552236678408775
model,0.7536226900120017,0.38301276140073
model,0.9342600329924962,0.37486250299813445
model,0.6838352853390572,0.2568597832012578
model,0.6851342431886325,0.3351050585723289
model,0.6910520287176556,0.2320365179630765
model,0.7573228634303685,0.3253441296401238
model,0.6314171250038231,0.31472690623976873
model,0.8022532584044558,0.4019594654900827
model,0.6159816081032243,0.253296061251087
model,0.7768859007291542,0.29722916079044753
model,0.7351633718860762,0.2977883935725351
model,0.5523619922822259,0.27483408167940526
model,0.7386291907547584,0.3025712181313062
model,0.6198219033748608,0.20029021163538657
model,0.6579766637294785,0.3655567091975994
model,0.3563163284222457,0.16864586759957031
model,0.9453021183570456,0.5031019025605543
model,0.5694100837856911,0.26842700041981676
model,0.8256883856475106,0.47558445627039897
model,0.815392930069921,0.4890163108744247
model,0.6602449663256996,0.2892078713510805
model,0.9363317340950492,0.495832341882199
model,0.5991034849708446,0.28588605056156424
model,0.46071814839462744,0.20104423247791828
model,0.7766260734620861,0.3317118300262923
model,0.9115361737949234,0.3769536732187126
model,0.3594803892863535,0.24436151154817798
model,0.5740996886087026,0.34620961938785866
model,0.7731916109112535,0.3778716862794243
model,0.6470994800719033,0.3053513138320802
model,0.5201943731626069,0.26503966184262795
model,0.5459384240844125,0.23846769668861242
model,0.6223033913480035,0.2822943853331284
model,0.635591285068287,0.3742417510639417
model,0.6740572650893685,0.2517081781984064
model,0.8945863800927213,0.4927612491336909
model,0.574644260850719,0.2663348756698232
model,0.9052613141588859,0.45525935481285934
model,0.5687829151986652,0.1859493889677731
model,0.7887652964867746,0.3879837209971966
model,0.7594354670871298,0.383609576984409
model,0.7755514850154827,0.39943791353008073
model,0.6418644519415381,0.34155087351213737
model,0.8817657517973482,0.31910355251480127
model,0.8860956299666292,0.3987857524846532
model,0.23814452848982468,0.1521065045133795
model,0.6874205044165064,0.29724227468423564
model,0.8245018548037304,0.3874571635369184
model,0.6854723879893014,0.3538541826473007
model,0.6966730010766118,0.2362393513822569
model,0.543417368414998,0.34852524419710623
model,0.5205639013831987,0.1859408534693281
model,0.9099861684127064,0.47993811691697574
model,0.6652411089731124,0.2580547706063819
model,0.6114214490959374,0.2685344689937768
model,0.5150640612441996,0.2585565712592062
model,0.7541864677355135,0.3548272874953426
model,0.788302919453556,0.37130309419190277
model,0.7153115533429529,0.3119793584622304
model,0.6002628050209209,0.32567589009092895
model,0.7055414961147201,0.32435101373470704
model,0.9999338930386481,0.5628700507514608
model,0.9131992267184538,0.4551052378986343
model,0.7467073366090721,0.3740379625864637
model,0.8656121202173804,0.37971833361081353
model,0.9999338930386481,0.47332705474971243
model,0.8724335111514897,0.36876941306907224
model,0.5776566018318873,0.31735767666152664
model,0.21995182359999854,0.1523373391653351
model,0.6699098288236784,0.2433291586173425
model,0.6101150903931865,0.29587279614061546
model,0.9018093972138773,0.35456084235387064
model,0.8386579196354323,0.4288198782534351
model,0.7223279656271419,0.2919957533229426
model,0.7317138409681023,0.2996501628276578
model,0.5705665520750495,0.2263092961551194
model,0.7260013516670574,0.28377430268918363
model,0.9180471830532967,0.4689832757529716
model,0.9165195209977205,0.38508412927376506
model,0.6076487891639255,0.27184010088849164
model,0.8652915637836468,0.3398921595845283
model,0.924971162034704,0.3663511150382396
model,0.8090786097355606,0.31936321624425096
model,0.6940712638647958,0.3191362649528184
model,0.2048797868364032,0.1838808685020769
model,0.6783565544239808,0.20803553177082176
model,0.7440920088778885,0.35734976185676126
model,0.652172188828022,0.24764522592227453
model,0.8517120222018175,0.39548210054393457
model,0.7070450403887246,0.31733704964955145
model,0.5499069710241973,0.2814517928954171
model,0.7256383272681233,0.2972905571781663
model,0.6885402040978643,0.31207844941449286
model,0.5991042233842783,0.28582501982458375
model,0.7382869318173448,0.2570327922534769
model,0.8028199828623125,0.3971392265210025
model,0.7403471423238144,0.3694912494492046
model,0.6940205758427885,0.3367689962203963
model,0.6652241163686964,0.31557951965254183
model,0.876567765094321,0.5085245868779398
model,0.6867601371756534,0.32675405069355795
model,0.5866386962840878,0.34806208057708404
model,0.8278322990763753,0.4102290500290883
model,0.5666859669402324,0.22864827377834354
model,0.812513634625224,0.4002354437503306
model,0.8202239693170731,0.434997900814049
model,0.4377272316989259,0.24113874226273593
model,0.8738276079176803,0.4019133196448165
model,0.6662898138927092,0.3549533637264354
model,0.6430756044310549,0.24255100985371927
model,0.5147834155500889,0.19270614746940568
model,0.6294563899093838,0.24791177969311254
model,0.6961533903491732,0.35053963647185865
model,0.5337548134749871,0.29716525394156174
model,0.4973127685399377,0.24844452086647184
model,0.7548368718608278,0.28637716052517903
model,0.8091576451705018,0.44770161777803924
model,0.8030704072581214,0.38940403522268197
model,0.8606686914679236,0.401568169154024
model,0.8885987409254368,0.4784168006533843
model,0.5750032015794402,0.24991312452454054
model,0.3968045532362118,0.24444071319768151
model,0.7609321601521835,0.43290078034485885
model,0.759165796399927,0.3200140453739763
model,0.932577799786089,0.44540655222965886
model,0.8618567204135078,0.4373181582029844
model,0.7555538492986408,0.3991650158896168
model,0.9483622385840779,0.49245096235329516
model,0.4586247761755142,0.24497599925744407
model,0.7931789376184641,0.323019503497009
model,0.8928225864695902,0.3620390763770594
model,0.783792199454387,0.3808284786092918
model,0.7268798080824862,0.29130753506339074
model,0.6146370482488601,0.27778501799185806
model,0.5856873083190861,0.2462547422995722
model,0.7921891313808008,0.33238750896885594
model,0.6843501432169943,0.2573604426637733
model,0.7447005885522444,0.2872704694077735
model,0.8327010978776531,0.4493478599913581
model,0.6700273924874753,0.28496779390044896
model,0.49952040664957287,0.2778164589012686
model,0.704885820458206,0.3932025861424536
model,0.6081871024984127,0.2583340720594759
model,0.7518525909952756,0.29153478491805224
model,0.6720286993155379,0.3233614639433823
model,0.5454453938019573,0.25180103239827767
model,0.6723307145015786,0.23251561141897042
model,0.740983155403393,0.31664493227846446
model,0.5485322359642726,0.2616218695498444
model,0.563082777823664,0.208929420677302
model,0.8986889060119332,0.4378327558837695
model,0.5647534023366616,0.2561778549897562
model,0.7945067103966552,0.3356985938664795
model,0.728969098015887,0.3367594181122294
model,0.8586053385993919,0.4215595199778145
model,0.7954957525163365,0.3410362651426808
model,0.9999338930386481,0.5659734611417896
model,0.5370682265857396,0.23661225281132667
model,0.9081903300607099,0.44985182604266005
model,0.8262087003578242,0.40294262952693694
model,0.5988691681373103,0.2868358951475021
model,0.8276323242312992,0.3441383317748854
model,0.9567856045936672,0.471777797209478
model,0.9333711147552836,0.5377418078471697
model,0.8482776757327597,0.5482001984624186
model,0.6882447751881776,0.2822139935185488
model,0.9436586620398237,0.5368600930921009
model,0.7945100197638182,0.39260946039132694
model,0.7535649055163768,0.33819421660237414
model,0.8139406124299926,0.30620222264344354
model,0.7580486567149475,0.37806578621219833
model,0.7264543071741653,0.3665080967369651
model,0.7966377499692743,0.2543866166175033
model,0.49532573659170076,0.24143789025576165
model,0.49640630392085444,0.31800351646531105
model,0.949649319158863,0.554527165613598
model,0.4022353750403909,0.25309510406163876
model,0.7056670211881546,0.3377765031015435
model,0.7988715500642771,0.3795536725921158
model,0.8377672440378289,0.3843882714041046
model,0.4980905088716624,0.2347336748565709
model,0.6425452074876813,0.24664084390636049
model,0.46408965442778494,0.27621868440515346
model,0.7876343175601485,0.3397353719128111
model,0.47557717323519155,0.20511899600709496
model,0.5838952903022517,0.2718661658830419
model,0.6446672748306989,0.3130200763513773
model,0.8049669945142527,0.36207593421983775
model,0.6660950480491993,0.4084671934416067
model,0.8976603687888277,0.5078114992726311
model,0.8324283810902959,0.4382345952832089
model,0.7122281229200874,0.3532619544068891
model,0.7166761982260749,0.32093850363645615
model,0.7370792591453107,0.3653260121011437
model,0.7832355460770039,0.3447270436728589
model,0.7660173294751793,0.27881709255211956
model,0.6938448828638657,0.24289365453385717
model,0.5952910742587878,0.3553756539890541
model,0.5207762886002412,0.23292108875574638
model,0.7435792298217168,0.36014973144107787
model,0.8147575824332196,0.4679451936076619
model,0.8081793660681875,0.3589304905917096
model,0.917220507954751,0.44760129653721586
model,0.8179594957656037,0.3569978290763331
model,0.7540908629475042,0.2782052036390059
model,0.80529269065694975,0.3533735690742715
model,0.6936432343626163,0.2840642505361236
model,0.905684252709687,0.43910628177923544
model,0.8175859748419785,0.3159658645067336
model,0.9999338930386481,0.607031562706925
model,0.8183328098384821,0.4574323113150629
model,0.6423426765424208,0.2630116872672716
model,0.7700312117949009,0.3452100754018232
model,0.696969512292966,0.27687685578587606
model,0.372506643421738,0.17686556218142277
model,0.7609747092210856,0.27134624874703955
model,0.4506713662931052,0.23564821636514235
model,0.8011011207114341,0.3473254267854419
model,0.7812013311350342,0.28349756494536804
model,0.6321128920241866,0.27569335036605624
model,0.7367915588773448,0.2255696133375517
model,0.8061369035562455,0.32640030691815386
model,0.6314301264793881,0.2467162465549319
model,0.8747996216061422,0.5162372734989098
model,0.37998107105199264,0.17790061876301225
model,0.6363538213951645,0.3276796472849843
model,0.7434597698882182,0.23014466815976184
model,0.8466387047965449,0.33708521155179494
model,0.5696070911657788,0.17502601796073225
model,0.5410923756896546,0.22991792295275915
model,0.7482331734681402,0.36127224694725885
model,0.5283087054172141,0.2647927013699719
model,0.6802988446662865,0.2760015192642832
model,0.7835337701636499,0.3352284505499993
model,0.8598035116748982,0.3462720171119173
model,0.7637681305714027,0.2606993903875348
model,0.8185658933985109,0.36133905134745614
model,7.219928171503401e-5,0.1773832912498714
model,0.8198608121985145,0.4137741512483067
model,0.8590042567418716,0.3893249078509687
model,0.67279722813671206,0.30767653770737846
model,0.7199597185798934,0.366522100758358
model,0.1552984986979715,0.19050358665842593
model,0.836039866974003,0.42981746549778077
model,0.8828610310284549,0.4526331421253921
model,0.6434803617839582,0.3256666521852773
model,0.8169862757476118,0.4166358540450219
model,0.8223685409833128,0.30616603279736215
model,0.7281218320408764,0.3493138786995407
model,0.5806251235635557,0.20716592144940904
model,0.8264659326849187,0.3814958057273643
model,0.6908464355804536,0.32926145729498874
model,0.7235432140453594,0.24411277747984783
model,0.85704360825296,0.39254977808892705
model,0.9082130418974698,0.42295035056315367
model,0.9240514899063627,0.40594073085882504
model,0.471345550125918,0.22125695714010957
model,0.8292769136223244,0.3705354819837629
model,0.724006911746849,0.3502251482185686
model,0.43699119777390893,0.20861065612531218
model,0.5623174071654269,0.21111144431308443
model,0.813243486047959,0.36104675552946286
model,0.9294395372563639,0.45625926206199413
model,0.6031562890906387,0.2776239228499372
model,0.7223201758812847,0.43819483314823765
model,0.7700384513432079,0.27551033783524775
model,0.7267492749808764,0.40957554069115976
model,0.6548358220886745,0.2467510377277687
model,0.6819446957934368,0.24745574909149567
model,0.6419765359112123,0.34747826317653496
model,0.5510401481721996,0.18661625476301497
model,0.8064765652705862,0.32830315690080614
model,0.7672082591732574,0.39627453203297497
model,0.7724785994053165,0.36870730142168534
